"A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","J1","J2","J3","J4","J5","J6","J7","J8","J9","J10","K1","K2","K3","K4","K5","K6","K7","K8","K9","K10","L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","age","gender","accuracy","country","source","elapsed"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,70,SE,2,67
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,2,99,IN,2,48
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,2,99,GR,2,334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,50,JP,6,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2009,US,1,26
0,0,0,0,1,3,4,0,0,0,0,0,3,3,0,0,0,1,0,0,5,0,2,4,1,0,5,1,0,0,5,3,0,3,3,0,0,3,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4,5,5,0,5,4,0,5,0,0,0,0,3,3,0,0,0,0,0,4,1,1,0,0,1,0,1,3,0,1,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,5,3,0,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,5,5,3,16,2,60,AU,6,227
0,0,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,3,4,0,3,3,0,0,1,0,0,4,4,0,0,5,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,4,4,3,0,0,4,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,2,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,3,4,5,25,1,70,IN,2,7833
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,90,IN,6,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,100,MY,2,259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,100,MY,2,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,100,MY,6,90
0,0,0,0,2,3,4,0,0,0,0,0,4,5,0,0,0,5,0,0,2,0,4,2,4,0,0,1,0,0,2,1,0,4,5,0,0,4,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,3,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,2,0,2,4,0,2,0,0,0,0,4,1,0,0,0,0,0,0,4,4,0,0,4,0,1,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,19,2,80,US,1,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,100,MY,6,351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,85,US,6,13
0,0,2,0,5,2,1,0,0,2,0,2,2,3,0,0,0,2,0,0,2,0,2,3,1,0,2,4,0,0,2,2,0,3,2,0,0,3,0,3,1,3,0,4,0,0,2,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,0,0,0,0,1,4,0,3,3,0,0,0,0,0,2,0,0,0,0,3,0,0,4,0,0,1,3,0,2,3,2,0,3,2,0,3,0,0,0,0,2,2,0,0,0,0,0,3,2,3,0,0,3,0,3,2,0,2,3,2,0,0,0,2,0,0,0,0,0,0,4,0,0,2,1,1,2,0,2,0,0,0,1,2,0,0,0,3,0,3,4,2,0,3,1,3,3,2,4,21,1,90,PH,2,318
0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,2,0,0,3,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,1,80,GB,1,162
0,0,0,0,4,4,2,0,0,0,0,0,4,5,0,0,0,4,0,0,1,0,0,3,2,0,0,2,0,0,3,2,2,4,2,0,0,3,0,2,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,4,0,3,4,0,5,0,0,0,0,5,2,0,0,0,0,0,0,1,4,0,0,2,0,5,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,4,2,4,16,1,69,US,1,472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,100,PH,6,45
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1,60,GB,1,35
0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,4,0,0,1,0,0,3,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,1,90,GB,6,122
0,0,0,0,3,3,4,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,2,0,0,0,2,0,0,1,1,0,3,2,0,0,3,0,2,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,2,0,1,1,0,3,0,0,0,0,3,3,0,0,0,0,0,0,2,3,0,0,4,0,4,2,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,4,4,17,1,90,GB,6,215
0,0,0,0,4,5,5,0,0,0,0,0,5,5,0,0,0,5,0,0,3,0,3,1,5,0,0,2,0,0,1,1,0,5,5,0,0,5,0,1,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,1,0,1,3,0,4,0,0,0,0,3,1,0,0,0,0,0,0,5,1,0,0,1,0,4,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,3,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,17,1,90,GB,6,264
0,0,2,0,4,5,2,0,0,4,0,2,2,1,0,0,0,2,0,0,1,0,5,2,4,0,5,4,0,0,1,1,0,3,2,0,0,2,0,4,2,4,1,4,0,0,5,0,0,0,4,0,0,0,0,4,3,4,0,0,0,0,0,5,0,0,0,0,2,4,0,4,2,0,0,0,0,0,4,0,0,0,0,2,0,0,3,0,0,4,4,0,4,4,5,0,5,5,0,5,0,0,0,0,4,3,0,0,0,0,0,1,3,2,0,0,1,0,2,2,0,5,4,2,0,5,0,2,0,0,0,0,0,0,3,0,0,3,4,4,4,0,4,0,0,0,1,4,0,0,0,5,0,5,2,4,0,3,4,4,4,2,1,18,1,100,GB,6,545
0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,19,2,33,US,6,72
0,0,0,0,4,5,4,0,0,0,0,0,4,2,0,0,0,5,0,0,2,0,1,3,5,0,5,1,0,0,2,3,0,3,3,0,0,1,0,2,4,3,0,3,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,0,0,2,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,5,0,5,3,0,4,0,0,0,0,2,1,0,0,0,0,0,5,3,2,0,0,5,0,4,3,0,2,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,3,5,0,2,0,0,0,3,3,0,0,0,0,0,0,4,1,0,0,3,1,2,4,4,18,2,80,IN,1,2326
0,0,0,0,3,3,3,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,1,4,3,0,4,3,0,0,3,2,0,2,3,0,0,4,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,4,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,4,3,0,3,4,0,5,0,0,0,0,5,5,0,0,0,0,0,1,2,1,0,0,4,0,3,3,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,0,3,0,0,0,4,3,0,0,0,0,0,0,5,2,0,0,0,0,3,3,3,22,2,60,GR,2,581
0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,0,5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,25,1,25,IN,2,218
0,0,0,0,4,3,4,0,0,0,0,0,0,5,0,0,0,1,0,0,3,0,0,1,0,0,0,3,0,0,2,3,0,1,4,0,0,4,0,4,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,0,0,0,0,5,4,0,0,0,0,0,0,4,5,0,0,0,0,4,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,4,17,2,90,PH,1,471
0,0,0,0,4,4,4,0,0,4,0,2,4,3,0,0,0,4,0,0,4,0,5,3,3,0,4,1,0,0,3,4,0,4,3,0,0,4,0,4,2,4,0,4,0,0,2,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,4,0,0,0,0,3,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3,3,0,3,4,4,0,5,4,0,4,0,0,0,0,4,2,0,0,0,0,0,2,3,4,0,0,5,0,4,3,0,2,3,4,0,0,0,2,0,0,0,0,0,0,2,0,0,5,5,5,4,0,2,0,0,0,4,3,0,0,0,0,0,5,4,4,0,3,4,4,1,5,3,18,2,90,US,6,605
0,0,0,4,5,0,5,0,1,0,0,0,0,0,4,4,0,0,1,0,2,0,0,4,0,0,0,2,5,2,1,0,0,5,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,4,5,0,1,1,0,1,1,0,0,0,2,0,3,0,0,0,0,0,2,0,3,1,0,4,0,0,0,2,0,0,0,4,0,2,0,0,2,0,0,2,1,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,2,2,4,0,2,3,0,0,3,0,0,0,0,4,3,0,0,3,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,4,0,18,1,80,US,6,373
0,0,4,0,4,3,3,0,0,3,0,4,4,5,0,0,0,4,0,0,1,0,4,3,4,0,2,5,0,0,1,4,2,4,4,3,4,4,0,2,2,2,3,3,0,0,1,0,3,0,5,0,0,0,5,4,4,5,0,0,3,0,0,2,0,4,0,0,4,4,0,2,3,0,0,5,2,0,4,0,0,0,0,3,4,0,3,0,0,2,3,0,4,2,4,5,4,3,0,2,0,2,2,0,4,4,0,0,0,0,2,2,4,2,2,2,4,0,5,2,3,2,3,4,0,5,0,4,0,0,0,2,0,0,5,4,0,5,5,5,4,0,1,4,0,0,4,4,0,0,0,2,0,3,2,2,0,2,4,2,4,4,4,18,1,95,IN,6,387
0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,0,4,0,0,3,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,1,55,IN,2,140
0,0,0,0,3,4,4,0,0,0,0,0,5,5,0,0,0,5,0,0,1,0,2,3,5,0,2,5,0,0,1,2,0,4,5,0,0,4,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,2,2,0,2,3,0,4,0,0,0,0,4,3,0,0,0,0,0,2,4,2,0,0,5,0,1,4,0,4,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,2,5,5,4,0,1,0,0,0,4,1,0,0,0,0,0,0,2,3,0,0,1,4,4,5,3,23,1,95,CO,2,715
0,0,4,0,4,4,5,0,0,2,0,4,4,5,0,0,0,4,0,0,4,0,3,3,5,0,5,4,0,0,1,1,0,4,5,0,0,5,0,2,3,1,4,4,0,0,4,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,4,0,0,0,0,4,3,0,4,3,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,4,3,0,3,4,4,0,4,4,0,4,0,0,0,0,3,2,0,0,0,0,0,3,4,4,0,0,4,0,5,3,0,4,3,3,0,0,0,4,0,0,0,0,0,0,4,0,0,3,4,4,4,0,4,0,0,0,3,3,0,0,0,4,0,3,2,2,0,3,4,2,4,3,4,18,1,90,US,2,323
0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,2,100,IN,2,63
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2250,1,50,IN,6,55
0,0,0,0,4,3,4,0,0,4,0,0,2,4,0,0,0,5,0,0,4,0,1,1,3,0,5,5,0,0,2,1,0,4,3,0,0,4,0,1,1,3,0,3,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,4,4,0,3,4,0,3,0,0,0,0,4,2,0,0,0,0,0,2,4,4,0,0,4,0,2,2,0,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,4,4,0,2,0,0,0,2,4,0,0,0,0,0,0,2,2,0,0,4,2,4,4,4,17,2,100,GB,2,444
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,1,90,PL,2,50
0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,3,0,0,2,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,100,US,1,83
